st_str,st_ID#,timer,depth_cmd,depth_ft,pitch_cmd,pitch_deg,rud_deg,h_deg,bce_cmd,bce_mm,batt_cmd,batt_mm,pitchRate_degs,depthRate_fps,sys_amps,sys_volts,int_PSI
            DIVE,03, 1518470395,   3.0,   2.2, -30.0, -21.9,   0.0, -13.5,  93.5,  78.0,  42.2,  41.9,   0.4,   0.4, 0.027, 26.61,   3.8                          
            DIVE,03, 1518470396,   3.0,   2.3, -30.0, -21.6,   0.0, -13.3,  96.0,  84.4,  42.3,  42.1,   0.2,   1.2, 0.028, 26.53,   3.8                          
            RISE,04, 1518470397,  -1.0,   2.6,  30.0, -21.5,   0.0, -13.0, 181.5,  87.4,  12.3,  42.0,   0.0,   0.1, 0.026, 26.50,   3.7                          
            RISE,04, 1518470398,  -1.0,   2.7,  30.0, -21.0,   0.0, -12.5, 184.2,  98.6,  13.4,  39.3,   3.5,   0.3, 0.032, 26.59,   3.7                          
            RISE,04, 1518470399,  -1.0,   2.9,  30.0, -17.4,   0.0, -11.5, 187.6, 108.7,  15.1,  37.3,   3.3,   0.5, 0.029, 26.44,   3.7                          
            RISE,04, 1518470400,  -1.0,   2.9,  30.0, -14.3,   0.0, -10.4, 188.4, 120.2,  16.7,  33.8,   3.1,   1.0, 0.034, 26.68,   3.8                          
            RISE,04, 1518470401,  -1.0,   3.0,  30.0, -10.9,   0.0,  -9.3, 189.1, 133.0,  18.5,  31.4,   3.7,   0.7, 0.025, 26.72,   3.7                          
            RISE,04, 1518470402,  -1.0,   3.1,  30.0,  -6.8,   0.0,  -8.0, 191.1, 144.3,  20.7,  29.1,   4.6,   1.0, 0.025, 26.55,   3.7                          
            RISE,04, 1518470403,  -1.0,   3.1,  30.0,  -1.7,   0.0,  -6.7, 192.3, 155.1,  23.5,  26.5,   5.6,  -0.1, 0.025, 26.59,   3.7                          
            RISE,04, 1518470404,  -1.0,   3.2,  30.0,   4.9,   0.0,  -5.3, 193.3, 165.4,  27.0,  24.1,   6.2,  -0.2, 0.031, 26.69,   3.7                          
            RISE,04, 1518470405,  -1.0,   3.0,  30.0,  11.0,   0.0,  -3.9, 190.9, 176.4,  29.9,  26.9,   5.7,   0.3, 0.031, 26.72,   3.7                          
            RISE,04, 1518470406,  -1.0,   2.9,  30.0,  16.1,   0.0,  -2.4, 187.2, 179.7,  32.1,  29.5,   4.3,  -0.3, 0.026, 26.54,   3.7                          
            RISE,04, 1518470407,  -1.0,   2.7,  30.0,  19.8,   0.0,  -1.0, 184.8, 181.1,  33.6,  31.8,   3.0,   1.6, 0.030, 26.57,   3.6                          
            RISE,04, 1518470408,  -1.0,   2.6,  30.0,  22.2,   0.0,   0.2, 181.1, 182.8,  34.5,  33.5,   1.8,  -0.0, 0.025, 26.69,   3.6                          
            RISE,04, 1518470409,  -1.0,   2.3,  30.0,  23.4,   0.0,   1.2, 176.5, 182.2,  34.8,  34.7,   0.5,   0.8, 0.038, 26.52,   3.6                          
            RISE,04, 1518470410,  -1.0,   1.8,  30.0,  23.4,   0.0,   1.6, 165.7, 180.2,  34.6,  34.8,  -0.6,   0.4, 0.040, 26.59,   3.7                          
            RISE,04, 1518470411,  -1.0,   1.4,  30.0,  22.7,   0.0,   2.0, 157.7, 177.4,  34.2,  34.8,  -0.7,  -0.1, 0.032, 26.63,   3.7                          
            RISE,04, 1518470412,  -1.0,   1.1,  30.0,  22.1,   0.0,   2.5, 151.2, 168.4,  33.9,  34.1,  -0.5,  -0.7, 0.032, 26.62,   3.7                          
            RISE,04, 1518470413,  -1.0,   0.7,  30.0,  21.3,   0.0,   2.8, 143.8, 164.4,  32.8,  34.1,  -3.3,  -0.3, 0.028, 26.62,   3.7                          
 FLOAT_BROADCAST,08, 1518470414,  -1.0,   0.4,  30.0,  14.0,   0.0,   2.4, 320.0, 161.1,  73.0,  33.2,  -5.8,   0.0, 0.026, 26.69,   3.6                          
 FLOAT_BROADCAST,08, 1518470415,  -1.0,   0.4,  30.0,  10.4,   0.0,   2.1, 320.0, 169.5,  73.0,  36.2,  -2.2,  -1.5, 0.026, 26.34,   3.7                          
 FLOAT_BROADCAST,08, 1518470416,  -1.0,   0.1,  30.0,   7.5,   0.0,   2.1, 320.0, 180.7,  73.0,  38.5,  -3.1,  -0.1, 0.030, 26.63,   3.7                          
 FLOAT_BROADCAST,08, 1518470417,  -1.0,  -0.0,  30.0,   5.1,   0.0,   2.3, 320.0, 193.5,  73.0,  41.8,  -1.6,  -0.4, 0.031, 26.61,   3.7                          
 FLOAT_BROADCAST,08, 1518470418,  -1.0,   0.0,  30.0,   3.6,   0.0,   2.3, 320.0, 206.1,  73.0,  44.3,  -1.5,   0.1, 0.025, 26.62,   3.6                          
 FLOAT_BROADCAST,08, 1518470419,  -1.0,  -0.0,  30.0,   2.4,   0.0,   2.2, 320.0, 215.9,  73.0,  46.3,  -0.8,  -0.1, 0.027, 26.60,   3.6                          
 FLOAT_BROADCAST,08, 1518470420,  -1.0,   0.0,  30.0,   1.7,   0.0,   2.2, 320.0, 227.6,  73.0,  49.3,  -0.5,  -0.3, 0.026, 26.59,   3.6                          
 FLOAT_BROADCAST,08, 1518470421,  -1.0,  -0.1,  30.0,   1.3,   0.0,   2.2, 320.0, 240.4,  73.0,  52.5,  -0.3,   0.6, 0.026, 26.68,   3.6                          
 FLOAT_BROADCAST,08, 1518470422,  -1.0,  -0.1,  30.0,   1.0,   0.0,   2.2, 320.0, 253.5,  73.0,  54.4,  -0.2,   0.1, 0.028, 26.52,   3.6                          
 FLOAT_BROADCAST,08, 1518470423,  -1.0,  -0.0,  30.0,   0.7,   0.0,   2.4, 320.0, 260.4,  73.0,  58.2,  -0.4,  -0.8, 0.026, 26.45,   3.5                          
 FLOAT_BROADCAST,08, 1518470424,  -1.0,  -0.0,  30.0,   0.3,   0.0,   2.6, 320.0, 273.5,  73.0,  60.8,  -0.3,  -0.4, 0.028, 26.66,   3.5                          
 FLOAT_BROADCAST,08, 1518470425,  -1.0,  -0.1,  30.0,   0.1,   0.0,   2.9, 320.0, 288.0,  73.0,  62.6,  -0.1,   0.3, 0.027, 26.61,   3.5                          
 FLOAT_BROADCAST,08, 1518470426,  -1.0,  -0.0,  30.0,   0.0,   0.0,   3.1, 320.0, 298.6,  73.0,  65.5,  -0.1,  -0.5, 0.027, 26.60,   3.6                          
 FLOAT_BROADCAST,08, 1518470427,  -1.0,  -0.1,  30.0,  -0.2,   0.0,   3.3, 320.0, 303.8,  73.0,  68.8,  -0.2,   0.2, 0.024, 26.63,   3.6                          
 FLOAT_BROADCAST,08, 1518470428,  -1.0,  -0.0,  30.0,  -0.4,   0.0,   3.5, 320.0, 313.3,  73.0,  71.0,  -0.2,   0.1, 0.024, 26.61,   3.5                          
 FLOAT_BROADCAST,08, 1518470429,  -1.0,  -0.0,  30.0,  -0.7,   0.0,   3.7, 320.0, 316.0,  73.0,  72.9,  -0.2,   1.3, 0.027, 26.64,   3.5                          
 FLOAT_BROADCAST,08, 1518470430,  -1.0,  -0.1,  30.0,  -0.9,   0.0,   3.5, 320.0, 317.4,  73.0,  72.8,  -0.1,   0.3, 0.036, 26.67,   3.6                          
 FLOAT_BROADCAST,08, 1518470431,  -1.0,  -0.1,  30.0,  -0.9,   0.0,   3.5, 320.0, 318.2,  73.0,  72.8,   0.0,  -0.1, 0.028, 26.56,   3.6                          
 FLOAT_BROADCAST,08, 1518470432,  -1.0,  -0.1,  30.0,  -0.9,   0.0,   3.5, 320.0, 317.3,  73.0,  72.9,   0.0,  -0.6, 0.032, 26.68,   3.5                          
 FLOAT_BROADCAST,08, 1518470433,  -1.0,  -0.1,  30.0,  -0.8,   0.0,   3.4, 320.0, 317.3,  73.0,  72.9,   0.1,   0.3, 0.026, 26.63,   3.6                          
 FLOAT_BROADCAST,08, 1518470434,  -1.0,  -0.2,  30.0,  -0.8,   0.0,   2.9, 320.0, 317.7,  73.0,  72.9,   0.1,   0.5, 0.027, 26.58,   3.6                          
 FLOAT_BROADCAST,08, 1518470435,  -1.0,  -0.1,  30.0,  -0.6,   0.0,   2.1, 320.0, 318.4,  73.0,  72.7,   0.2,   0.2, 0.025, 26.45,   3.6                          
        SIT_IDLE,00, 1518470437,  -1.0,  -0.1,  30.0,  -0.6,   0.0,   1.1, 320.0, 320.0,  73.0,  72.7,  -0.2,   0.4, 0.046, 26.65,   3.5                          
            DIVE,03, 1518470660,   3.0,   0.1, -30.0,  -0.8,   0.0,  -0.6,  51.1, 316.7,  52.6,  72.7,   0.1,  -0.0, 0.026, 26.63,   3.5                          
            DIVE,03, 1518470661,   3.0,  -0.1, -30.0,  -0.7,   0.0,  -1.1,  48.8, 303.3,  52.6,  69.5,  -0.0,  -0.1, 0.030, 26.73,   3.5                          
            DIVE,03, 1518470662,   3.0,   0.0, -30.0,  -0.8,   0.0,  -0.7,  50.8, 289.8,  52.6,  67.7,  -0.1,  -0.1, 0.032, 26.70,   3.6                          
            DIVE,03, 1518470663,   3.0,   0.1, -30.0,  -0.7,   0.0,  -0.1,  51.2, 278.0,  52.7,  63.4,   0.3,  -0.2, 0.032, 26.75,   3.6                          
            DIVE,03, 1518470664,   3.0,   0.0, -30.0,  -0.3,   0.0,   0.4,  50.9, 262.3,  52.9,  61.4,   0.4,   0.2, 0.025, 26.63,   3.7                          
            DIVE,03, 1518470665,   3.0,   0.1, -30.0,  -0.1,   0.0,   0.8,  51.2, 255.1,  53.0,  59.3,   0.1,   0.1, 0.026, 26.70,   3.7                          
            DIVE,03, 1518470666,   3.0,   0.0, -30.0,  -0.0,   0.0,   1.1,  50.2, 241.9,  53.0,  56.0,   0.1,   0.0, 0.027, 26.67,   3.7                          
            DIVE,03, 1518470667,   3.0,   0.0, -30.0,   0.2,   0.0,   1.3,  50.3, 228.3,  53.2,  53.6,   0.4,  -0.0, 0.024, 26.70,   3.7                          
            DIVE,03, 1518470668,   3.0,   0.0, -30.0,   0.5,   0.0,   1.6,  50.2, 218.4,  53.3,  53.3,   0.0,  -0.1, 0.029, 26.65,   3.6                          
            DIVE,03, 1518470669,   3.0,   0.0, -30.0,   0.3,   0.0,   1.9,  50.9, 205.8,  53.1,  53.3,  -0.4,   0.6, 0.024, 26.59,   3.6                          
            DIVE,03, 1518470670,   3.0,   0.0, -30.0,  -0.1,   0.0,   2.1,  50.4, 194.3,  52.9,  53.2,  -0.3,   0.3, 0.033, 26.68,   3.6                          
            DIVE,03, 1518470671,   3.0,  -0.1, -30.0,  -0.2,   0.0,   2.4,  47.3, 181.4,  52.9,  53.5,  -0.0,   0.1, 0.025, 26.52,   3.7                          
            DIVE,03, 1518470672,   3.0,   0.1, -30.0,  -0.3,   0.0,   2.5,  51.4, 169.5,  52.9,  53.1,  -0.0,   0.2, 0.029, 26.49,   3.7                          
            DIVE,03, 1518470673,   3.0,   0.0, -30.0,  -0.4,   0.0,   2.8,  50.9, 158.7,  52.8,  53.2,  -0.2,   0.2, 0.032, 26.63,   3.7                          
            DIVE,03, 1518470674,   3.0,   0.1, -30.0,  -0.7,   0.0,   3.1,  52.0, 146.6,  52.5,  53.1,  -0.5,  -0.2, 0.029, 26.62,   3.8                          
            DIVE,03, 1518470675,   3.0,   0.1, -30.0,  -1.4,   0.0,   3.3,  51.9, 135.0,  52.1,  52.7,  -0.8,   0.1, 0.028, 26.70,   3.8                          
            DIVE,03, 1518470676,   3.0,   0.0, -30.0,  -2.2,   0.0,   3.5,  50.4, 122.4,  51.7,  52.4,  -0.9,  -0.1, 0.026, 26.71,   3.7                          
            DIVE,03, 1518470677,   3.0,   0.1, -30.0,  -3.3,   0.0,   3.8,  51.9, 110.7,  51.1,  51.6,  -1.2,  -0.6, 0.028, 26.52,   3.8                          
            DIVE,03, 1518470678,   3.0,   0.1, -30.0,  -4.6,   0.0,   4.1,  51.3,  99.7,  50.3,  51.1,  -1.5,   0.0, 0.030, 26.59,   3.9                          
            DIVE,03, 1518470679,   3.0,   0.1, -30.0,  -6.2,   0.0,   4.4,  51.2,  87.9,  49.5,  50.0,  -1.6,   0.6, 0.027, 26.64,   3.9                          
            DIVE,03, 1518470680,   3.0,   0.1, -30.0,  -7.8,   0.0,   4.7,  52.5,  76.2,  48.7,  49.2,  -1.7,   0.1, 0.034, 26.70,   3.8                          
            DIVE,03, 1518470681,   3.0,   0.2, -30.0,  -9.7,   0.0,   4.9,  54.5,  70.1,  47.6,  48.6,  -2.1,  -0.3, 0.035, 26.73,   3.8                          
            DIVE,03, 1518470682,   3.0,   0.3, -30.0, -12.1,   0.0,   4.9,  55.9,  64.8,  46.4,  47.4,  -2.2,  -0.1, 0.025, 26.49,   3.8                          
            DIVE,03, 1518470683,   3.0,   0.4, -30.0, -14.2,   0.0,   4.9,  57.3,  63.1,  45.4,  46.1,  -2.0,   0.2, 0.025, 26.42,   3.8                          
            DIVE,03, 1518470684,   3.0,   0.5, -30.0, -16.1,   0.0,   4.6,  60.6,  60.3,  44.5,  45.7,  -1.6,   0.4, 0.034, 26.64,   3.8                          
            DIVE,03, 1518470685,   3.0,   0.7, -30.0, -17.6,   0.0,   4.0,  64.1,  61.1,  43.9,  44.4,  -1.3,   0.8, 0.028, 26.49,   3.8                          
            DIVE,03, 1518470686,   3.0,   0.9, -30.0, -18.8,   0.0,   3.4,  68.2,  62.8,  43.2,  44.0,  -1.3,   0.5, 0.032, 26.55,   3.8                          
            DIVE,03, 1518470687,   3.0,   1.1, -30.0, -20.2,   0.0,   2.6,  71.6,  64.3,  42.6,  43.2,  -1.4,   0.2, 0.031, 26.68,   3.9                          
            DIVE,03, 1518470688,   3.0,   1.3, -30.0, -21.5,   0.0,   1.8,  76.2,  66.1,  41.9,  42.6,  -1.2,   1.5, 0.027, 26.52,   3.8                          
            DIVE,03, 1518470689,   3.0,   1.6, -30.0, -22.5,   0.0,   0.9,  81.0,  71.2,  41.6,  42.0,  -0.5,   0.4, 0.030, 26.68,   3.8                          
            DIVE,03, 1518470690,   3.0,   1.7, -30.0, -22.7,   0.0,   0.1,  85.0,  73.5,  41.7,  42.1,   0.1,   0.3, 0.024, 26.65,   3.9                          
            DIVE,03, 1518470691,   3.0,   1.9, -30.0, -22.4,   0.0,  -0.7,  87.8,  76.3,  41.9,  42.0,   0.4,   0.4, 0.027, 26.68,   3.8                          
            DIVE,03, 1518470692,   3.0,   2.3, -30.0, -22.0,   0.0,  -1.2,  96.6,  80.2,  42.1,  41.9,   0.4,   0.3, 0.026, 26.66,   3.8                          
            DIVE,03, 1518470693,   3.0,   2.5, -30.0, -21.6,   0.0,  -1.1,  99.6,  86.2,  42.2,  42.1,   0.2,   0.8, 0.028, 26.40,   3.8                          
            RISE,04, 1518470694,  -1.0,   2.8,  30.0, -21.5,   0.0,  -0.8, 186.8,  93.0,  12.3,  40.5,   0.1,   0.0, 0.036, 26.70,   3.7                          
            RISE,04, 1518470695,  -1.0,   2.8,  30.0, -20.3,   0.0,  -0.6, 186.3, 103.4,  13.7,  37.7,   3.6,   0.5, 0.031, 26.57,   3.7                          
            RISE,04, 1518470696,  -1.0,   3.1,  30.0, -16.8,   0.0,   0.0, 192.1, 115.4,  15.5,  34.9,   3.4,  -0.4, 0.029, 26.61,   3.7                          
            RISE,04, 1518470697,  -1.0,   3.1,  30.0, -13.2,   0.0,   0.8, 192.2, 126.9,  17.3,  32.4,   3.7,   0.7, 0.030, 26.65,   3.7                          
            RISE,04, 1518470698,  -1.0,   2.8,  30.0,  -9.2,   0.0,   1.6, 185.8, 136.9,  19.5,  30.1,   4.5,  -0.1, 0.029, 26.33,   3.7                          
            RISE,04, 1518470699,  -1.0,   3.2,  30.0,  -4.3,   0.0,   2.6, 193.4, 149.0,  22.2,  27.4,   5.5,   0.2, 0.032, 26.50,   3.7                          
            RISE,04, 1518470700,  -1.0,   3.3,  30.0,   1.6,   0.0,   3.7, 196.6, 162.2,  25.4,  24.5,   6.3,  -0.1, 0.025, 26.69,   3.7                          
            RISE,04, 1518470701,  -1.0,   3.1,  30.0,   8.1,   0.0,   5.0, 192.8, 170.8,  28.6,  25.6,   6.4,   0.2, 0.031, 26.69,   3.7                          
            RISE,04, 1518470702,  -1.0,   3.0,  30.0,  14.1,   0.0,   6.5, 190.4, 179.0,  31.4,  28.0,   5.4,   0.1, 0.028, 26.52,   3.7                          
            RISE,04, 1518470703,  -1.0,   2.9,  30.0,  18.8,   0.0,   7.9, 188.8, 181.2,  33.4,  30.7,   3.9,   0.4, 0.028, 26.64,   3.7                          
            RISE,04, 1518470704,  -1.0,   2.7,  30.0,  22.3,   0.0,   9.3, 184.2, 185.0,  34.8,  32.6,   2.5,   0.6, 0.026, 26.61,   3.7                          
            RISE,04, 1518470705,  -1.0,   2.5,  30.0,  24.2,   0.0,  10.0, 180.2, 184.7,  35.3,  35.2,   1.0,  -1.5, 0.027, 26.69,   3.7                          
            RISE,04, 1518470706,  -1.0,   2.0,  30.0,  24.5,   0.0,  10.4, 170.0, 182.6,  35.2,  35.4,  -0.4,  -0.5, 0.029, 26.57,   3.7                          
            RISE,04, 1518470707,  -1.0,   1.6,  30.0,  23.8,   0.0,  10.7, 161.8, 179.5,  34.7,  35.4,  -0.9,   0.1, 0.027, 26.64,   3.7                          
            RISE,04, 1518470708,  -1.0,   1.2,  30.0,  23.0,   0.0,  11.2, 154.2, 172.4,  34.3,  34.7,  -0.7,  -0.3, 0.027, 26.71,   3.7                          
            RISE,04, 1518470709,  -1.0,   0.8,  30.0,  21.9,   0.0,  11.6, 145.7, 166.1,  33.1,  34.3,  -3.6,  -0.2, 0.027, 26.78,   3.6                          
            RISE,04, 1518470710,  -1.0,   0.7,  30.0,  15.0,   0.0,  11.4, 144.9, 160.8,  28.8,  32.9,  -6.8,  -0.9, 0.032, 26.56,   3.6                          
 FLOAT_BROADCAST,08, 1518470711,  -1.0,   0.6,  30.0,  10.9,   0.0,  10.8, 320.0, 157.1,  73.0,  31.4,  -1.8,  -0.8, 0.026, 26.51,   3.7                          
 FLOAT_BROADCAST,08, 1518470712,  -1.0,   0.4,  30.0,   8.5,   0.0,  10.7, 320.0, 166.0,  73.0,  33.4,  -2.9,  -0.5, 0.032, 26.40,   3.7                          
 FLOAT_BROADCAST,08, 1518470713,  -1.0,   0.1,  30.0,   6.2,   0.0,  10.4, 320.0, 179.1,  73.0,  36.6,  -1.6,  -0.1, 0.024, 26.67,   3.7                          
 FLOAT_BROADCAST,08, 1518470714,  -1.0,   0.1,  30.0,   4.5,   0.0,  10.0, 320.0, 192.3,  73.0,  38.6,  -1.4,   0.0, 0.029, 26.63,   3.6                          
 FLOAT_BROADCAST,08, 1518470715,  -1.0,   0.1,  30.0,   3.4,   0.0,   9.2, 320.0, 202.2,  73.0,  41.8,  -0.8,  -0.2, 0.033, 26.60,   3.6                          
 FLOAT_BROADCAST,08, 1518470716,  -1.0,   0.1,  30.0,   2.7,   0.0,   8.6, 320.0, 211.9,  73.0,  44.4,  -0.6,   0.2, 0.026, 26.65,   3.7                          
 FLOAT_BROADCAST,08, 1518470717,  -1.0,   0.1,  30.0,   2.1,   0.0,   8.0, 320.0, 225.4,  73.0,  46.6,  -0.5,  -0.2, 0.028, 26.60,   3.7                          
 FLOAT_BROADCAST,08, 1518470718,  -1.0,   0.1,  30.0,   1.7,   0.0,   7.6, 320.0, 237.2,  73.0,  49.6,  -0.4,  -0.0, 0.026, 26.61,   3.6                          
 FLOAT_BROADCAST,08, 1518470719,  -1.0,   0.1,  30.0,   1.4,   0.0,   7.4, 320.0, 248.9,  73.0,  52.6,  -0.3,   0.2, 0.037, 26.74,   3.6                          
 FLOAT_BROADCAST,08, 1518470720,  -1.0,   0.1,  30.0,   1.0,   0.0,   7.2, 320.0, 259.7,  73.0,  54.9,  -0.4,   0.0, 0.028, 26.72,   3.6                          
 FLOAT_BROADCAST,08, 1518470721,  -1.0,   0.1,  30.0,   0.7,   0.0,   7.2, 320.0, 270.6,  73.0,  58.4,  -0.3,   0.1, 0.029, 26.72,   3.7                          
 FLOAT_BROADCAST,08, 1518470722,  -1.0,  -0.0,  30.0,   0.5,   0.0,   7.3, 320.0, 285.5,  73.0,  60.8,  -0.2,   0.2, 0.038, 26.50,   3.7                          
 FLOAT_BROADCAST,08, 1518470723,  -1.0,   0.1,  30.0,   0.3,   0.0,   7.5, 320.0, 292.1,  73.0,  62.7,  -0.2,   0.2, 0.030, 26.50,   3.5                          
 FLOAT_BROADCAST,08, 1518470724,  -1.0,   0.1,  30.0,   0.1,   0.0,   7.6, 320.0, 303.7,  73.0,  65.6,  -0.2,  -0.2, 0.021, 26.49,   3.6                          
 FLOAT_BROADCAST,08, 1518470725,  -1.0,   0.1,  30.0,  -0.1,   0.0,   7.7, 320.0, 310.2,  73.0,  68.8,  -0.2,  -0.1, 0.028, 26.50,   3.6                          
 FLOAT_BROADCAST,08, 1518470727,  -1.0,   0.1,  30.0,  -0.3,   0.0,   7.6, 320.0, 314.9,  73.0,  71.1,  -0.4,   1.0, 0.038, 26.54,   3.6                          
 FLOAT_BROADCAST,08, 1518470728,  -1.0,  -0.0,  30.0,  -0.6,   0.0,   6.8, 320.0, 317.6,  73.0,  73.2,  -0.2,  -0.4, 0.027, 26.40,   3.6                          
 FLOAT_BROADCAST,08, 1518470729,  -1.0,  -0.0,  30.0,  -0.7,   0.0,   5.3, 320.0, 318.3,  73.0,  72.8,   0.0,   0.4, 0.030, 26.78,   3.5                          
 FLOAT_BROADCAST,08, 1518470730,  -1.0,  -0.0,  30.0,  -0.7,   0.0,   3.7, 320.0, 317.4,  73.0,  72.9,  -0.1,  -0.2, 0.028, 26.70,   3.6                          
 FLOAT_BROADCAST,08, 1518470731,  -1.0,  -0.1,  30.0,  -0.8,   0.0,   2.5, 320.0, 317.6,  73.0,  73.2,  -0.3,   0.6, 0.028, 26.66,   3.5                          
 FLOAT_BROADCAST,08, 1518470732,  -1.0,  -0.0,  30.0,  -0.9,   0.0,   1.7, 320.0, 318.8,  73.0,  73.1,   0.1,   0.0, 0.024, 26.71,   3.5                          
 FLOAT_BROADCAST,08, 1518470733,  -1.0,   0.1,  30.0,  -0.7,   0.0,   1.4, 320.0, 319.4,  73.0,  72.9,   0.2,  -0.0, 0.026, 26.78,   3.6                          
 FLOAT_BROADCAST,08, 1518470734,  -1.0,   0.1,  30.0,  -0.2,   0.0,   1.6, 320.0, 319.1,  73.0,  72.8,   1.2,   0.0, 0.031, 26.70,   3.5                          
 FLOAT_BROADCAST,08, 1518470735,  -1.0,   0.1,  30.0,   0.6,   0.0,   1.6, 320.0, 319.4,  73.0,  72.9,   0.4,   0.1, 0.025, 26.71,   3.5                          
        SIT_IDLE,00, 1518470736,  -1.0,   0.0,  30.0,   0.6,   0.0,   1.9, 320.0, 318.3,  73.0,  73.1,  -0.0,  -0.1, 0.025, 26.69,   3.6                          
            DIVE,03, 1518470786,   3.0,  -0.1, -30.0,  -0.8,   0.0,  -4.3, 110.0, 318.6,  22.6,  73.3,   0.0,   0.2, 0.045, 25.97,   3.5                          
            DIVE,03, 1518470787,   3.0,  -0.1, -30.0,  -0.8,   0.0,  -4.8,  47.5, 307.3,  52.6,  71.1,  -0.0,  -0.1, 0.032, 26.40,   3.5                          
            DIVE,03, 1518470788,   3.0,  -0.1, -30.0,  -0.8,   0.0,  -5.3,  47.7, 294.4,  52.6,  68.8,   0.1,   0.3, 0.027, 26.50,   3.6                          
            DIVE,03, 1518470789,   3.0,  -0.1, -30.0,  -0.7,   0.0,  -5.7,  48.1, 285.2,  52.7,  65.5,   0.2,  -0.3, 0.030, 26.50,   3.6                          
            DIVE,03, 1518470790,   3.0,  -0.2, -30.0,  -0.4,   0.0,  -5.9,  45.2, 267.8,  52.9,  62.8,   0.3,   0.2, 0.030, 26.51,   3.7                          
            DIVE,03, 1518470791,   3.0,  -0.1, -30.0,  -0.2,   0.0,  -6.1,  48.4, 259.0,  52.9,  61.0,   0.2,   0.1, 0.031, 26.60,   3.7                          
            DIVE,03, 1518470792,   3.0,  -0.1, -30.0,  -0.0,   0.0,  -6.2,  48.7, 246.0,  53.0,  58.0,   0.2,  -0.6, 0.027, 26.73,   3.6                          
            DIVE,03, 1518470793,   3.0,  -0.1, -30.0,   0.2,   0.0,  -6.4,  48.2, 232.6,  53.2,  54.2,   0.3,  -0.1, 0.027, 26.63,   3.7                          
            DIVE,03, 1518470794,   3.0,  -0.0, -30.0,   0.4,   0.0,  -6.5,  49.2, 223.6,  53.2,  53.3,   0.1,   0.0, 0.023, 26.58,   3.6                          
            DIVE,03, 1518470795,   3.0,  -0.1, -30.0,   0.4,   0.0,  -6.6,  48.1, 210.9,  53.1,  53.5,  -0.3,  -0.2, 0.029, 26.59,   3.7                          
            DIVE,03, 1518470796,   3.0,  -0.1, -30.0,   0.1,   0.0,  -6.8,  47.9, 197.9,  53.0,  53.5,  -0.3,   0.3, 0.027, 26.60,   3.7                          
            DIVE,03, 1518470797,   3.0,  -0.1, -30.0,  -0.1,   0.0,  -7.0,  47.9, 186.9,  52.9,  53.3,  -0.1,  -0.8, 0.031, 26.62,   3.7                          
            DIVE,03, 1518470798,   3.0,  -0.1, -30.0,  -0.1,   0.0,  -7.2,  47.4, 175.9,  52.9,  53.3,   0.0,   0.3, 0.039, 26.59,   3.7                          
            DIVE,03, 1518470799,   3.0,  -0.1, -30.0,  -0.2,   0.0,  -7.5,  47.1, 163.8,  52.9,  53.1,  -0.2,   0.4, 0.026, 26.51,   3.6                          
            DIVE,03, 1518470800,   3.0,  -0.1, -30.0,  -0.5,   0.0,  -7.9,  48.9, 150.5,  52.6,  53.1,  -0.5,  -0.0, 0.036, 26.44,   3.7                          
            DIVE,03, 1518470801,   3.0,  -0.1, -30.0,  -1.1,   0.0,  -8.4,  47.0, 138.3,  52.3,  52.8,  -0.7,   0.5, 0.035, 26.49,   3.7                          
